id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,revenue
6978,0,0.0,0,0.0,7,182.5,0.085714286,0.076190476,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,0
6979,0,0.0,0,0.0,5,829.5,0.0,0.04,0.0,0.0,May,2,2,3,2,Returning_Visitor,True,0
6980,0,0.0,0,0.0,48,2215.8666670000002,0.001041667,0.019583333,0.0,0.0,May,4,1,1,4,Returning_Visitor,False,0
6981,2,374.0,0,0.0,3,1370.0,0.0,0.025,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,0
6982,0,0.0,0,0.0,7,2478.0,0.028571429,0.057142857000000005,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,True,1
6983,0,0.0,0,0.0,37,987.5,0.005555556,0.011111111000000002,40.87111111,0.0,May,2,10,3,4,Returning_Visitor,False,1
6984,0,0.0,0,0.0,13,490.08333330000005,0.0,0.0036363640000000004,11.988,1.0,May,1,8,1,11,New_Visitor,True,1
6985,0,0.0,0,0.0,10,126.83333329999999,0.04,0.06,0.0,0.0,May,2,5,1,1,Returning_Visitor,False,0
6986,0,0.0,0,0.0,3,75.5,0.0,0.066666667,0.0,0.0,Dec,3,2,4,2,Returning_Visitor,True,0
6987,0,0.0,0,0.0,34,731.5238095,0.020588235,0.042647059,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,0
6988,0,0.0,0,0.0,7,1803.6666670000002,0.082142857,0.08,0.0,0.0,Dec,2,5,1,8,Returning_Visitor,True,0
6989,4,60.16666667,3,164.5,159,5608.913545,0.002453988,0.018075125,2.702517858,0.0,Dec,2,2,3,1,Returning_Visitor,False,1
6990,0,0.0,0,0.0,13,1245.25,0.0,0.015384615,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,0
6991,2,59.0,1,94.0,21,1449.0,0.0,0.022727273,53.66290909,0.0,May,1,1,6,3,Returning_Visitor,False,1
6992,2,15.6,0,0.0,10,68.0,0.018181818,0.045454545,0.0,0.2,May,2,2,2,3,Returning_Visitor,False,0
6993,0,0.0,1,8.0,36,1093.154762,0.0,0.001428571,0.0,0.0,May,1,1,6,4,Returning_Visitor,False,0
6994,2,279.5,0,0.0,5,426.0,0.0,0.014285714,0.0,0.0,May,1,1,4,2,Returning_Visitor,True,0
6995,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
6996,1,383.8,0,0.0,11,92.4,0.0,0.016666667,0.0,0.0,Jul,2,2,9,2,New_Visitor,False,0
6997,0,0.0,0,0.0,12,201.33333330000002,0.016666667,0.035714286,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,0
6998,0,0.0,0,0.0,13,323.9166667,0.0,0.008333333,35.837093100000004,0.0,Mar,1,1,4,10,Returning_Visitor,False,1
6999,2,65.5,0,0.0,11,263.0,0.0,0.016666667,46.308063,0.0,Nov,2,2,1,2,Returning_Visitor,False,1
7000,0,0.0,0,0.0,9,296.39285710000007,0.0,0.025,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,0
7001,0,0.0,0,0.0,4,90.5,0.1,0.166666667,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,0
7002,4,68.75,0,0.0,23,585.65,0.0,0.008695652,0.0,0.0,Dec,8,1,1,2,New_Visitor,True,0
7003,1,4.0,0,0.0,14,1319.833333,0.0,0.012222222,0.0,0.0,May,2,2,1,5,Returning_Visitor,False,0
7004,9,164.33333330000002,0,0.0,102,4227.094443999999,0.0,0.00849359,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,0
7005,1,5.0,1,17.75,93,3009.042857,0.0036170209999999998,0.018145897,6.992767815,0.0,Dec,1,2,4,3,Returning_Visitor,True,0
7006,0,0.0,3,201.9,27,393.3,0.0,0.006666666999999999,3.92827844,0.0,Sep,2,2,1,4,Returning_Visitor,False,1
7007,0,0.0,0,0.0,8,377.5,0.0125,0.025,0.0,0.0,Mar,3,2,4,11,Returning_Visitor,True,0
7008,0,0.0,0,0.0,8,228.0,0.0,0.028571429,0.0,0.0,Mar,4,1,3,2,Returning_Visitor,False,0
7009,0,0.0,0,0.0,10,300.0,0.0,0.05,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
7010,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
7011,0,0.0,0,0.0,22,584.5,0.009090909,0.036363636,0.0,0.0,May,4,1,9,4,Returning_Visitor,False,0
7012,12,393.2666667,0,0.0,15,366.5833333,0.00952381,0.013809523999999998,0.0,0.0,Dec,2,4,6,1,New_Visitor,False,0
7013,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,0
7014,0,0.0,0,0.0,27,1206.0,0.016,0.032,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
7015,3,32.1,0,0.0,3,21.1,0.028571429,0.042857143,0.0,0.0,June,3,2,6,5,New_Visitor,False,0
7016,0,0.0,0,0.0,2,21.0,0.0,0.05,0.0,0.8,May,2,2,9,3,Returning_Visitor,False,0
7017,0,0.0,0,0.0,6,98.73333333,0.0,0.033333333,0.0,0.0,Sep,3,2,1,2,Returning_Visitor,True,0
7018,4,537.5,0,0.0,12,748.9583332999999,0.0125,0.021875,0.0,0.0,Dec,2,5,7,2,Returning_Visitor,False,0
7019,0,0.0,1,8.0,31,651.6666667000001,0.0,0.025,0.0,0.0,Dec,4,1,1,2,New_Visitor,True,0
7020,3,30.5,5,789.125,272,7434.743073000001,0.00931255,0.022108499,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,0
7021,3,155.6078431,1,14.0,108,2942.021588,0.00025974,0.013002525,7.890931935,0.0,Dec,1,1,2,10,Returning_Visitor,False,1
7022,0,0.0,2,499.0,12,755.0,0.0,0.015384615,71.488,0.0,May,2,5,2,2,New_Visitor,False,1
7023,1,8.0,0,0.0,11,701.0,0.0,0.016666667,0.0,0.0,Aug,2,2,1,2,Returning_Visitor,False,0
7024,4,93.75,0,0.0,70,2161.388889,0.008767123,0.017491168999999997,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,1
7025,5,83.0,0,0.0,69,2517.216667,0.000342466,0.021765601000000002,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,0
7026,6,163.66666669999998,10,403.0,15,665.5666667,0.007142857,0.004761905,0.0,0.0,Mar,3,2,8,8,New_Visitor,False,0
7027,0,0.0,0,0.0,9,268.5,0.055555556,0.1,0.0,0.8,May,2,2,1,6,Returning_Visitor,False,0
7028,1,39.0,0,0.0,15,787.0,0.0,0.021875,0.0,0.0,Mar,4,1,1,10,Returning_Visitor,False,0
7029,1,10.1,0,0.0,10,256.18571430000003,0.0,0.0074074069999999995,46.84856664,0.0,Aug,1,1,2,2,New_Visitor,True,1
7030,3,224.3,5,487.0,74,1845.9583329999998,0.0025316460000000002,0.017679325,34.67841487,0.0,Nov,2,2,1,10,Returning_Visitor,True,1
7031,8,167.0,3,869.0,34,771.5916667,0.009090909,0.030876623,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,0
7032,0,0.0,0,0.0,2,17.0,0.0,0.1,0.0,0.4,May,4,1,4,3,Returning_Visitor,False,0
7033,0,0.0,0,0.0,6,351.4,0.066666667,0.1,0.0,0.0,June,2,2,1,3,Returning_Visitor,False,0
7034,0,0.0,0,0.0,5,161.33333330000002,0.0,0.05,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,0
7035,1,5.0,0,0.0,7,228.0,0.0,0.028571429,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,0
7036,0,0.0,0,0.0,5,143.5,0.0,0.04,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,False,0
7037,1,9.0,0,0.0,22,1889.25,0.0,0.024603175,0.0,0.0,Aug,2,2,7,6,Returning_Visitor,False,0
7038,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,0
7039,5,54.0,0,0.0,16,487.66666669999995,0.0,0.026315789,0.0,0.0,May,1,1,2,3,Returning_Visitor,False,0
7040,0,0.0,0,0.0,1,56.5,0.0,0.1,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,0
7041,1,0.0,0,0.0,4,334.0,0.08,0.11599999999999999,0.0,0.0,May,1,1,3,1,Returning_Visitor,True,0
7042,0,0.0,0,0.0,1,381.8,0.1,0.133333333,0.0,0.0,June,3,2,1,4,Returning_Visitor,False,0
7043,9,358.2583333,3,377.4333333,64,5738.902193,0.0,0.020187793,12.08836478,0.0,Oct,2,2,1,13,Returning_Visitor,False,1
7044,10,130.55,1,23.2,7,128.2333333,0.006666666999999999,0.015238095,0.0,0.0,Oct,2,2,6,5,New_Visitor,False,0
7045,0,0.0,0,0.0,9,415.8333333,0.0,0.0125,0.0,0.0,Mar,3,2,9,2,New_Visitor,False,0
7046,0,0.0,0,0.0,33,960.125,0.006060606,0.019292929,0.0,0.0,Dec,2,6,1,3,Returning_Visitor,True,0
7047,7,165.1,0,0.0,63,1422.103333,0.0,0.008766234,0.0,0.0,June,4,2,2,3,Returning_Visitor,False,0
7048,0,0.0,0,0.0,2,67.5,0.0,0.1,0.0,0.0,Dec,2,2,7,13,Returning_Visitor,False,0
7049,1,0.0,1,0.0,15,708.5333333,0.0,0.04,54.855430000000005,0.0,Mar,2,4,3,2,Returning_Visitor,False,0
7050,5,60.0,1,0.0,10,647.6666667000001,0.016666667,0.04,0.0,0.0,May,2,4,1,2,Returning_Visitor,True,0
7051,0,0.0,0,0.0,20,1055.333333,0.01,0.009285714,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,False,0
7052,0,0.0,4,758.5,23,1133.333333,0.008,0.020266667,12.36126667,0.0,Dec,3,2,6,2,Returning_Visitor,True,0
7053,0,0.0,0,0.0,26,875.1559524,0.0,0.001333333,40.42327574,0.0,Nov,2,2,7,2,Returning_Visitor,False,1
7054,0,0.0,0,0.0,7,205.5,0.0,0.042857143,0.0,0.0,Nov,3,2,9,13,Returning_Visitor,False,0
7055,0,0.0,0,0.0,2,39.33333333,0.0,0.025,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,False,0
7056,0,0.0,0,0.0,28,950.8166667000002,0.032183908,0.046360153,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,0
7057,4,174.8,0,0.0,16,237.5,0.0,0.011111111000000002,0.0,0.0,Sep,3,2,4,2,New_Visitor,False,0
7058,3,82.5,1,56.5,54,2295.0,0.007272727,0.014545455,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,True,0
7059,0,0.0,0,0.0,1,14.0,0.0,0.1,0.0,0.8,May,2,2,3,3,Returning_Visitor,False,0
7060,4,122.0,3,124.0,12,1040.333333,0.0,0.010526316,0.0,0.0,May,2,2,5,2,Returning_Visitor,False,0
7061,0,0.0,1,112.0,43,1866.107143,0.0,0.025,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,0
7062,0,0.0,0,0.0,16,385.5,0.0,0.0125,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,0
7063,8,195.0,2,86.0,56,3408.2666670000003,0.014516129,0.027557012999999998,9.594846797999999,0.0,Nov,1,2,1,2,Returning_Visitor,False,1
7064,2,292.2,0,0.0,19,1391.383333,0.0,0.02,18.84993357,0.0,Oct,3,2,1,2,New_Visitor,False,1
7065,6,224.0,0,0.0,33,677.95,0.005714286,0.01968254,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,0
7066,0,0.0,0,0.0,3,780.0,0.066666667,0.066666667,0.0,0.4,Feb,2,4,1,3,Returning_Visitor,False,0
7067,9,236.8,0,0.0,240,5523.926504999999,0.0,0.001197045,20.62387076,0.0,Oct,2,5,4,20,Returning_Visitor,False,1
7068,2,160.0,0,0.0,17,1306.666667,0.010526316,0.014035088000000001,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,False,0
7069,0,0.0,0,0.0,27,1316.035714,0.0,0.022222222000000003,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,0
7070,1,5.0,0,0.0,9,2397.5,0.0,0.02,0.0,0.0,Mar,4,1,3,3,Returning_Visitor,False,0
7071,0,0.0,0,0.0,3,903.0,0.0,0.066666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
7072,0,0.0,1,0.0,23,456.33333330000005,0.043478261,0.068115942,0.0,0.0,May,2,4,3,6,Returning_Visitor,False,0
7073,0,0.0,1,6.0,50,1306.1,0.004081633,0.012244898,5.1377142860000005,0.0,May,4,1,4,20,Returning_Visitor,False,1
7074,2,59.83333333,0,0.0,70,2509.25,0.0,0.006428571,11.28411429,0.0,May,2,2,3,1,Returning_Visitor,False,1
7075,6,265.0416667,0,0.0,59,2934.236722,0.006666666999999999,0.022333332999999997,6.099899016,0.0,Nov,1,2,1,2,Returning_Visitor,False,0
7076,0,0.0,0,0.0,21,517.5416667,0.0,0.010526316,16.158558199999998,0.0,Nov,1,1,3,8,Returning_Visitor,False,1
7077,5,153.56666669999998,0,0.0,16,742.2095237999999,0.0,0.015789473999999998,22.89972198,0.0,Nov,1,1,3,5,New_Visitor,False,1
7078,0,0.0,0,0.0,16,351.75,0.008888889,0.023492062999999997,0.0,0.0,May,3,2,7,4,Returning_Visitor,False,0
7079,5,44.75,3,51.5,107,3074.852778,0.015454545,0.026239965,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,True,0
7080,0,0.0,0,0.0,12,115.0,0.083333333,0.1,0.0,0.0,Dec,3,2,8,1,Returning_Visitor,False,0
7081,0,0.0,1,44.0,41,1089.75,0.0,0.005853659000000001,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,0
7082,2,13.33333333,0,0.0,105,2062.443592,0.01220527,0.020275689,0.0,0.6,May,3,2,1,4,Returning_Visitor,False,0
7083,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,0
7084,1,67.5,0,0.0,12,592.25,0.0,0.018181818,218.8649096,0.0,Dec,1,1,5,3,New_Visitor,False,1
7085,5,145.5,0,0.0,96,1524.748377,0.0,0.007239056999999999,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,False,0
7086,5,249.8,2,50.0,229,8866.167386,0.007143733,0.024304152000000002,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,0
7087,9,161.25,0,0.0,106,2709.522357,0.0,0.022650186,0.0,0.0,Nov,2,5,4,2,Returning_Visitor,False,0
7088,3,45.0,1,87.0,26,485.83333330000005,0.008,0.016,0.0,0.0,May,1,1,1,2,Returning_Visitor,True,0
7089,0,0.0,0,0.0,12,442.5,0.0,0.008333333,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,0
7090,2,39.5,4,872.0,77,3909.6203630000005,0.002409639,0.022377452000000003,9.849816466,0.0,May,2,4,3,2,Returning_Visitor,False,0
7091,0,0.0,0,0.0,3,25.5,0.066666667,0.133333333,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,True,0
7092,2,58.5,2,125.0,16,485.83333330000005,0.0,0.0022222220000000003,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,0
7093,0,0.0,0,0.0,6,161.0,0.0,0.066666667,0.0,0.2,May,2,2,1,4,Returning_Visitor,False,0
7094,0,0.0,0,0.0,7,305.5,0.0,0.028571429,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,0
7095,4,67.5,0,0.0,27,834.6666667000001,0.0,0.014285714,0.0,0.0,Nov,2,2,2,2,New_Visitor,True,0
7096,1,65.5,0,0.0,51,1544.855159,0.012244898,0.027755102,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,True,0
7097,0,0.0,6,97.16666667,81,3466.7940479999997,0.018431373,0.022050322,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,0
7098,0,0.0,0,0.0,7,728.8,0.0,0.0,58.9241766,0.0,Aug,4,2,1,2,Returning_Visitor,False,1
7099,0,0.0,0,0.0,30,1281.0,0.006666666999999999,0.02,0.0,0.0,Mar,2,4,2,1,Returning_Visitor,False,0
7100,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,True,0
7101,15,190.55,2,6.0,21,280.65,0.031313131,0.043198653,0.0,0.0,Oct,1,1,7,3,Returning_Visitor,False,0
7102,0,0.0,0,0.0,35,536.7333333,0.0,0.012222222,3.70979448,0.0,Jul,2,2,3,4,Returning_Visitor,False,1
7103,7,82.76666667,1,47.0,391,15025.23302,0.001515152,0.010140622,1.2714066290000001,0.0,Nov,2,2,1,1,Returning_Visitor,False,0
7104,2,30.2,0,0.0,29,630.3266667,0.006666666999999999,0.023333332999999998,0.0,0.0,Sep,2,2,6,1,Returning_Visitor,False,0
7105,8,332.6666667,8,666.7833333,42,1822.8416670000001,0.005769231,0.016642012,10.11360897,0.0,May,2,2,3,2,Returning_Visitor,False,0
7106,0,0.0,0,0.0,7,117.5,0.0,0.033333333,0.0,0.0,May,4,2,8,3,Returning_Visitor,True,0
7107,0,0.0,0,0.0,2,222.0,0.0,0.1,0.0,0.0,Feb,2,6,1,2,Returning_Visitor,True,0
7108,3,52.53333333,0,0.0,16,2059.3,0.0,0.027777778,26.18852293,0.0,Jul,5,11,1,1,Returning_Visitor,False,1
7109,0,0.0,0,0.0,1,43.0,0.0,0.1,0.0,0.0,May,3,2,8,2,Returning_Visitor,False,0
7110,1,23.2,0,0.0,4,52.4,0.0,0.02,0.0,0.0,Oct,2,4,2,1,New_Visitor,False,1
7111,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,May,1,2,3,2,Returning_Visitor,False,0
7112,2,96.0,0,0.0,61,1260.5249939999999,0.0,0.003225806,131.5040438,0.0,Nov,2,2,7,10,Returning_Visitor,True,1
7113,1,4.0,0,0.0,7,417.53333330000004,0.0,0.027777778,0.0,0.0,Aug,3,2,6,2,Returning_Visitor,False,0
7114,0,0.0,0,0.0,10,123.0,0.0,0.02,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,0
7115,3,118.66666670000001,0,0.0,17,694.0,0.0037037040000000004,0.008333333,27.45138186,0.0,Mar,3,2,1,2,Returning_Visitor,True,1
7116,3,117.0,0,0.0,98,3653.6416670000003,0.002680653,0.0296601,0.0,0.0,Nov,2,5,9,2,Returning_Visitor,False,0
7117,1,0.0,1,60.5,46,1038.916667,0.021276596000000002,0.039007092,13.10326241,0.0,Mar,2,2,6,1,Returning_Visitor,False,1
7118,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,1,8,2,1,Returning_Visitor,False,0
7119,0,0.0,0,0.0,13,94.5,0.015384615,0.046153846,0.0,0.4,May,2,2,7,3,Returning_Visitor,False,0
7120,0,0.0,0,0.0,4,18.0,0.0,0.075,0.0,0.0,Dec,3,2,2,3,New_Visitor,False,0
7121,4,69.0,1,0.0,19,580.5,0.010526316,0.049122807000000004,22.32934737,0.0,May,2,2,1,3,Returning_Visitor,True,1
7122,3,108.0,0,0.0,26,730.5333333,0.011538462,0.014102564,0.0,0.0,May,1,1,1,11,Returning_Visitor,False,0
7123,0,0.0,0,0.0,7,76.5,0.007142857,0.066190476,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,0
7124,1,216.6,0,0.0,34,1463.8,0.006060606,0.007575758,0.0,0.0,Nov,1,1,8,2,Returning_Visitor,False,0
7125,3,59.0,0,0.0,29,527.2083333,0.0,0.011330048999999998,0.0,0.0,Mar,2,4,1,6,Returning_Visitor,False,0
7126,10,305.905303,1,89.95454545,101,6038.244769,0.0019047620000000002,0.019112158,51.36077038,0.0,Nov,2,4,3,2,Returning_Visitor,True,1
7127,0,0.0,0,0.0,6,255.0,0.0,0.008333333,0.0,0.0,Mar,1,2,8,2,Returning_Visitor,True,0
7128,12,244.25,0,0.0,110,4006.3593140000003,0.01,0.030496867,11.10333103,0.0,Nov,2,7,1,1,Returning_Visitor,False,0
7129,1,4.0,0,0.0,32,673.125,0.006451613,0.010056925999999999,17.05922581,0.8,May,2,2,3,4,Returning_Visitor,False,1
7130,3,130.35,1,21.2,8,314.85,0.0,0.018181818,0.0,0.0,June,2,2,5,2,New_Visitor,False,1
7131,6,407.25,4,67.5,14,195.41666669999998,0.0,0.030434782999999997,0.0,0.0,Dec,3,2,8,1,Returning_Visitor,False,0
7132,3,53.0,0,0.0,63,2461.25,0.0,0.005729166999999999,0.0,0.0,May,2,2,8,3,New_Visitor,False,0
7133,6,71.5,0,0.0,47,1532.2,0.009929078000000001,0.019797366,27.26888014,0.0,Mar,2,2,1,1,Returning_Visitor,False,1
7134,0,0.0,0,0.0,17,289.55555560000005,0.017647059,0.031372549,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,False,0
7135,3,48.35,2,358.6,35,676.2666667000001,0.005128205,0.013675214,0.0,0.0,Oct,2,2,2,2,New_Visitor,False,0
7136,5,154.2,0,0.0,12,269.5357143,0.0044444440000000005,0.006111111,0.0,0.0,Aug,3,2,1,4,Returning_Visitor,False,0
7137,0,0.0,0,0.0,6,604.0,0.0,0.04,0.0,0.0,Nov,1,1,2,2,New_Visitor,False,0
7138,0,0.0,0,0.0,2,59.0,0.0,0.1,0.0,0.0,May,2,2,7,4,Returning_Visitor,False,0
7139,0,0.0,0,0.0,17,390.7738095,0.0,0.025,0.0,0.0,Nov,1,1,3,3,New_Visitor,True,0
7140,15,317.01893939999997,3,126.75,238,9956.225533,0.0052,0.016955684,6.556237434,0.0,Nov,2,4,3,1,Returning_Visitor,True,1
7141,4,64.66666667,0,0.0,38,1445.666667,0.0,0.005263158,52.11335786,0.0,Nov,2,2,1,2,New_Visitor,False,1
7142,2,83.5,2,125.5,11,213.9472222,0.007692308,0.0032478629999999997,0.0,0.0,Dec,3,2,5,2,Returning_Visitor,False,0
7143,0,0.0,0,0.0,47,1230.368182,0.004347826,0.020724638,0.0,0.0,May,2,5,1,2,Returning_Visitor,False,0
7144,5,50.0,0,0.0,106,3095.200725,0.012612613,0.034684685,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,0
7145,0,0.0,0,0.0,26,2021.4,0.007692308,0.030769231,0.0,0.0,Jul,3,3,1,4,Returning_Visitor,False,0
7146,5,53.5,0,0.0,57,2874.966667,0.0032786890000000004,0.016721311000000003,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,0
7147,7,97.0,3,103.25,16,1509.5,0.0,0.018933333,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
7148,2,180.9,0,0.0,26,1030.06,0.0,0.005952381,0.0,0.0,Aug,3,2,6,2,New_Visitor,False,0
7149,3,131.75,0,0.0,52,1701.857143,0.0032,0.01918951,0.0,0.0,May,1,1,5,1,Returning_Visitor,False,0
7150,12,137.9,0,0.0,13,161.8666667,0.0,0.010526316,0.0,0.0,Aug,2,2,3,5,New_Visitor,True,0
7151,0,0.0,0,0.0,8,70.2,0.025,0.061111110999999996,0.0,0.0,Mar,1,2,8,1,Returning_Visitor,False,0
7152,0,0.0,0,0.0,12,1145.416667,0.009090909,0.048484848,0.0,0.0,Nov,3,2,8,10,Returning_Visitor,True,0
7153,0,0.0,0,0.0,15,593.75,0.0,0.014285714,92.93949930000001,0.0,Nov,1,8,3,11,Returning_Visitor,True,1
7154,0,0.0,0,0.0,4,52.0,0.0,0.025,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,0
7155,0,0.0,0,0.0,12,303.5,0.016666667,0.016666667,0.0,0.0,Dec,1,1,7,2,Returning_Visitor,True,0
7156,1,8.0,1,101.0,12,205.9761905,0.015384615,0.024358974,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,0
7157,0,0.0,0,0.0,6,579.0,0.0,0.033333333,0.0,0.0,Dec,1,1,7,3,Returning_Visitor,True,0
7158,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,0
7159,0,0.0,0,0.0,10,146.7666667,0.0,0.002272727,0.0,0.0,May,2,4,1,1,Returning_Visitor,False,0
7160,2,58.0,0,0.0,7,101.8,0.0,0.011111111000000002,0.0,0.0,Mar,3,2,8,2,New_Visitor,False,0
7161,1,14.0,0,0.0,5,92.33333333,0.0,0.016666667,0.0,0.0,Dec,2,4,1,1,New_Visitor,False,0
7162,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,2,6,6,Returning_Visitor,False,0
7163,3,49.4,0,0.0,11,285.6,0.0,0.021428571,0.0,0.0,Oct,2,2,7,2,Returning_Visitor,False,0
7164,0,0.0,2,40.0,12,306.3333333,0.028571429,0.078571429,0.0,0.8,May,2,6,7,13,Returning_Visitor,False,0
7165,0,0.0,0,0.0,2,46.5,0.1,0.1,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,0
7166,4,38.5,1,308.0,14,582.0,0.0,0.021875,0.0,0.0,May,2,2,2,13,Returning_Visitor,True,0
7167,2,16.2,0,0.0,4,60.6,0.025,0.075,0.0,0.0,Sep,2,4,1,3,Returning_Visitor,False,1
7168,3,76.5,0,0.0,55,2846.295305,0.010344828,0.028962492000000003,0.0,0.0,Jul,2,2,1,13,Returning_Visitor,False,0
7169,3,19.33333333,0,0.0,28,710.9083333,0.006451613,0.012903226,0.0,0.0,May,2,2,8,3,New_Visitor,False,0
7170,1,0.0,0,0.0,7,37.0,0.083333333,0.108333333,0.0,0.6,May,1,1,2,4,Returning_Visitor,False,0
7171,0,0.0,0,0.0,29,874.9523810000001,0.004597701,0.044367816,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,0
7172,0,0.0,0,0.0,90,2636.138889,0.023333332999999998,0.045777778,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
7173,0,0.0,0,0.0,6,72.0,0.0,0.05,0.0,0.8,May,2,2,4,4,Returning_Visitor,False,0
7174,0,0.0,0,0.0,12,429.0,0.0,0.016666667,0.0,0.0,Nov,1,1,3,8,Returning_Visitor,False,0
7175,0,0.0,0,0.0,5,72.75,0.0,0.04,0.0,0.0,Dec,3,2,1,2,New_Visitor,True,0
7176,0,0.0,0,0.0,5,64.0,0.0,0.1,0.0,0.0,Sep,2,2,6,2,Returning_Visitor,False,0
7177,1,87.0,3,40.0,17,546.0,0.0,0.004761905,0.0,0.0,Mar,3,6,1,1,Returning_Visitor,True,0
7178,7,53.75,5,199.0,77,2194.490404,0.0,0.010341365,44.1286184,0.0,Nov,2,2,2,2,Returning_Visitor,False,1
7179,0,0.0,0,0.0,6,169.0,0.0,0.016666667,0.0,0.4,Feb,1,1,3,3,Returning_Visitor,False,0
7180,0,0.0,0,0.0,8,116.0,0.025,0.1,0.0,0.0,Mar,2,4,5,1,Returning_Visitor,False,0
7181,2,40.8,0,0.0,45,1668.125238,0.0044444440000000005,0.024107744,47.57360345,0.0,Sep,1,1,4,2,Returning_Visitor,False,0
7182,0,0.0,0,0.0,4,129.0,0.0,0.0125,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,0
7183,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,3,15,Returning_Visitor,False,0
7184,4,46.5,0,0.0,34,762.5,0.0,0.013513513999999999,0.0,0.6,May,2,2,1,4,Returning_Visitor,False,0
7185,6,475.0,0,0.0,33,2760.716667,0.038596491000000004,0.056282051,0.0,0.0,Mar,4,2,1,13,Returning_Visitor,False,0
7186,6,72.04,2,206.6,24,709.4333333,0.007142857,0.016666667,15.70942935,0.0,Aug,2,2,2,2,Returning_Visitor,False,1
